ep 3066, a_n 18, epsilon 0.100, total_reward 151.13561050251977, step 97061
ep 3067, a_n 32, epsilon 0.100, total_reward 21.416394200722564, step 97093
ep 3068, a_n 18, epsilon 0.100, total_reward 145.55183108304414, step 97111
ep 3069, a_n 28, epsilon 0.000, total_reward 64.89590410635194, step 97139
ep 3070, a_n 19, epsilon 0.000, total_reward 130.62460010200653, step 97158
ep 3071, a_n 43, epsilon 0.100, total_reward 23.60809764081534, step 97201
ep 3072, a_n 18, epsilon 0.000, total_reward 153.0013416533326, step 97219
ep 3073, a_n 16, epsilon 0.100, total_reward 191.00900410567579, step 97235
ep 3074, a_n 19, epsilon 0.100, total_reward 129.12075211440006, step 97254
ep 3075, a_n 24, epsilon 0.000, total_reward 98.95871852570306, step 97278
ep 3076, a_n 84, epsilon 0.100, total_reward -24.0682154193872, step 97362
ep 3077, a_n 17, epsilon 0.000, total_reward 191.9934239878336, step 97379
ep 3078, a_n 18, epsilon 0.000, total_reward 177.48136041888617, step 97397
ep 3079, a_n 21, epsilon 0.000, total_reward 103.71455492632033, step 97418
ep 3080, a_n 36, epsilon 0.100, total_reward 2.4683187599773007, step 97454
ep 3081, a_n 17, epsilon 0.100, total_reward 169.69231157859542, step 97471
ep 3082, a_n 23, epsilon 0.100, total_reward 84.77533532310477, step 97494
ep 3083, a_n 17, epsilon 0.100, total_reward 170.9382233540806, step 97511
ep 3084, a_n 40, epsilon 0.100, total_reward -1.6463861744980193, step 97551
ep 3085, a_n 70, epsilon 0.100, total_reward 10.124745244429985, step 97621
ep 3086, a_n 23, epsilon 0.100, total_reward 79.62720452421149, step 97644
ep 3087, a_n 25, epsilon 0.000, total_reward 61.40388427797211, step 97669
ep 3088, a_n 18, epsilon 0.000, total_reward 150.58460709970817, step 97687
ep 3089, a_n 15, epsilon 0.100, total_reward 215.88414903338509, step 97702
ep 3090, a_n 29, epsilon 0.100, total_reward 27.80221275619892, step 97731
ep 3091, a_n 17, epsilon 0.000, total_reward 169.64440595010205, step 97748
ep 3092, a_n 17, epsilon 0.100, total_reward 169.7398338087621, step 97765
ep 3093, a_n 21, epsilon 0.000, total_reward 104.39419404234708, step 97786
ep 3094, a_n 19, epsilon 0.100, total_reward 132.78567020959153, step 97805
ep 3095, a_n 24, epsilon 0.000, total_reward 72.98610145094622, step 97829
ep 3096, a_n 38, epsilon 0.000, total_reward 1.5303779231950543, step 97867
ep 3097, a_n 18, epsilon 0.100, total_reward 150.33268328097125, step 97885
ep 3098, a_n 20, epsilon 0.100, total_reward 117.66316109965268, step 97905
ep 3099, a_n 100, epsilon 0.100, total_reward -20.519725200112287, step 98005
ep 3100, a_n 17, epsilon 0.100, total_reward 196.81828612172848, step 98022
ep 3101, a_n 19, epsilon 0.100, total_reward 132.8013431600625, step 98041
ep 3102, a_n 23, epsilon 0.100, total_reward 81.25486532923424, step 98064
ep 3103, a_n 18, epsilon 0.100, total_reward 150.85842139243317, step 98082
ep 3104, a_n 100, epsilon 0.100, total_reward -21.67948528745162, step 98182
ep 3105, a_n 20, epsilon 0.100, total_reward 174.47402035177393, step 98202
ep 3106, a_n 51, epsilon 0.100, total_reward -20.437616948283782, step 98253
ep 3107, a_n 17, epsilon 0.000, total_reward 197.34201599902966, step 98270
ep 3108, a_n 62, epsilon 0.100, total_reward -25.857138675051907, step 98332
ep 3109, a_n 17, epsilon 0.000, total_reward 197.31025399617386, step 98349
ep 3110, a_n 19, epsilon 0.000, total_reward 154.4562365844053, step 98368
ep 3111, a_n 22, epsilon 0.000, total_reward 120.39458492590909, step 98390
ep 3112, a_n 100, epsilon 0.000, total_reward -0.30575492390824077, step 98490
ep 3113, a_n 24, epsilon 0.100, total_reward 123.54920257483998, step 98514
ep 3114, a_n 18, epsilon 0.100, total_reward 150.17244907671423, step 98532
ep 3115, a_n 36, epsilon 0.000, total_reward 5.485069862070784, step 98568
ep 3116, a_n 77, epsilon 0.100, total_reward 2.972314442978263, step 98645
ep 3117, a_n 36, epsilon 0.100, total_reward 9.033510060752956, step 98681
ep 3118, a_n 38, epsilon 0.000, total_reward 27.299089006699102, step 98719
ep 3119, a_n 64, epsilon 0.100, total_reward -18.444556447535742, step 98783
ep 3120, a_n 15, epsilon 0.000, total_reward 215.6609451526506, step 98798
ep 3121, a_n 86, epsilon 0.100, total_reward -24.564214222233172, step 98884
ep 3122, a_n 69, epsilon 0.100, total_reward -20.221776445931567, step 98953
ep 3123, a_n 26, epsilon 0.000, total_reward 51.447224325722075, step 98979
ep 3124, a_n 30, epsilon 0.000, total_reward 29.59544077025894, step 99009
ep 3125, a_n 100, epsilon 0.000, total_reward -5.251931701704789, step 99109
ep 3126, a_n 98, epsilon 0.000, total_reward 30.211536646582392, step 99207
ep 3127, a_n 28, epsilon 0.100, total_reward 37.98649876443861, step 99235
ep 3128, a_n 23, epsilon 0.000, total_reward 110.15848734537485, step 99258
ep 3129, a_n 42, epsilon 0.000, total_reward -5.33373153464073, step 99300
ep 3130, a_n 32, epsilon 0.100, total_reward 20.99162779246253, step 99332
ep 3131, a_n 17, epsilon 0.000, total_reward 171.46382283147813, step 99349
ep 3132, a_n 91, epsilon 0.000, total_reward -20.260022481477996, step 99440
ep 3133, a_n 19, epsilon 0.000, total_reward 160.5249757428864, step 99459
ep 3134, a_n 38, epsilon 0.000, total_reward 2.980519135915088, step 99497
ep 3135, a_n 59, epsilon 0.000, total_reward -18.79533350394154, step 99556
ep 3136, a_n 29, epsilon 0.100, total_reward 36.2422986239047, step 99585
ep 3137, a_n 15, epsilon 0.000, total_reward 214.848569624311, step 99600
ep 3138, a_n 17, epsilon 0.000, total_reward 169.92660791128458, step 99617
ep 3139, a_n 100, epsilon 0.000, total_reward -22.855212942732557, step 99717
ep 3140, a_n 49, epsilon 0.000, total_reward 10.159964614016655, step 99766
ep 3141, a_n 31, epsilon 0.000, total_reward 23.977997701512365, step 99797
ep 3142, a_n 69, epsilon 0.000, total_reward -16.44887099001642, step 99866
ep 3143, a_n 53, epsilon 0.000, total_reward -14.811630560826142, step 99919
ep 3144, a_n 100, epsilon 0.000, total_reward -1.790626697101489, step 100019
ep 3145, a_n 19, epsilon 0.000, total_reward 186.07984994256458, step 100038
ep 3146, a_n 100, epsilon 0.000, total_reward -29.561865133886027, step 100138
ep 3147, a_n 100, epsilon 0.000, total_reward 9.16302296125473, step 100238
ep 3148, a_n 100, epsilon 0.000, total_reward -9.834058966407156, step 100338
ep 3149, a_n 100, epsilon 0.000, total_reward 28.246291117971545, step 100438
ep 3150, a_n 30, epsilon 0.000, total_reward 94.15910392822651, step 100468
ep 3151, a_n 100, epsilon 0.000, total_reward -29.402872109014698, step 100568
ep 3152, a_n 28, epsilon 0.000, total_reward 80.38422767261015, step 100596
ep 3153, a_n 21, epsilon 0.000, total_reward 103.45353745846262, step 100617
ep 3154, a_n 24, epsilon 0.100, total_reward 99.17847089556433, step 100641
ep 3155, a_n 88, epsilon 0.000, total_reward -17.28436749110591, step 100729
ep 3156, a_n 100, epsilon 0.000, total_reward -27.69422136897863, step 100829
ep 3157, a_n 76, epsilon 0.100, total_reward 4.686336758591287, step 100905
ep 3158, a_n 100, epsilon 0.100, total_reward -28.27925903445706, step 101005
ep 3159, a_n 16, epsilon 0.100, total_reward 199.05912143887653, step 101021
ep 3160, a_n 100, epsilon 0.100, total_reward -27.31370174334737, step 101121
ep 3161, a_n 18, epsilon 0.000, total_reward 195.36190779937635, step 101139
ep 3162, a_n 65, epsilon 0.100, total_reward -18.66907855254924, step 101204
ep 3163, a_n 70, epsilon 0.100, total_reward -19.7607240782594, step 101274
ep 3164, a_n 20, epsilon 0.100, total_reward 117.12061997138233, step 101294
ep 3165, a_n 27, epsilon 0.100, total_reward 42.11414716422549, step 101321
ep 3166, a_n 100, epsilon 0.100, total_reward -1.0469295581535356, step 101421
ep 3167, a_n 17, epsilon 0.000, total_reward 214.7319125872579, step 101438
ep 3168, a_n 26, epsilon 0.100, total_reward 55.303482829817014, step 101464
ep 3169, a_n 66, epsilon 0.000, total_reward -28.59005594177555, step 101530
ep 3170, a_n 15, epsilon 0.100, total_reward 214.3243887558769, step 101545
ep 3171, a_n 31, epsilon 0.000, total_reward 19.298682797255267, step 101576
ep 3172, a_n 24, epsilon 0.000, total_reward 67.84816095670843, step 101600
ep 3173, a_n 16, epsilon 0.000, total_reward 193.21266246891688, step 101616
ep 3174, a_n 18, epsilon 0.100, total_reward 151.40286767338876, step 101634
ep 3175, a_n 18, epsilon 0.100, total_reward 177.47033622526033, step 101652
ep 3176, a_n 18, epsilon 0.000, total_reward 144.4185477239124, step 101670
ep 3177, a_n 59, epsilon 0.000, total_reward 9.522261610039061, step 101729
ep 3178, a_n 44, epsilon 0.100, total_reward -3.8463221970457795, step 101773
ep 3179, a_n 35, epsilon 0.000, total_reward 9.956983381818436, step 101808
ep 3180, a_n 29, epsilon 0.000, total_reward 35.73648575997524, step 101837
ep 3181, a_n 18, epsilon 0.100, total_reward 145.6294369843334, step 101855
ep 3182, a_n 24, epsilon 0.000, total_reward 97.24775038451402, step 101879
ep 3183, a_n 93, epsilon 0.100, total_reward -16.315160491627484, step 101972
ep 3184, a_n 25, epsilon 0.000, total_reward 63.962864338805204, step 101997
ep 3185, a_n 21, epsilon 0.000, total_reward 106.750346993627, step 102018
ep 3186, a_n 26, epsilon 0.100, total_reward 49.461132128839495, step 102044
ep 3187, a_n 22, epsilon 0.000, total_reward 88.49221694816183, step 102066
ep 3188, a_n 22, epsilon 0.000, total_reward 115.10862114291267, step 102088
ep 3189, a_n 22, epsilon 0.000, total_reward 120.38959739511156, step 102110
ep 3190, a_n 99, epsilon 0.000, total_reward -18.48683648969586, step 102209
ep 3191, a_n 20, epsilon 0.000, total_reward 147.39177832446998, step 102229
ep 3192, a_n 16, epsilon 0.100, total_reward 193.10946549836706, step 102245
ep 3193, a_n 62, epsilon 0.000, total_reward 12.784035164803983, step 102307
ep 3194, a_n 16, epsilon 0.100, total_reward 191.34518797731147, step 102323
ep 3195, a_n 46, epsilon 0.000, total_reward -12.269281753895566, step 102369
ep 3196, a_n 90, epsilon 0.000, total_reward -26.25579822270469, step 102459
ep 3197, a_n 18, epsilon 0.000, total_reward 153.31201063779463, step 102477
ep 3198, a_n 18, epsilon 0.100, total_reward 152.10492988722723, step 102495
ep 3199, a_n 18, epsilon 0.100, total_reward 177.8005529567286, step 102513
ep 3200, a_n 28, epsilon 0.100, total_reward 33.608623202854034, step 102541
ep 3201, a_n 100, epsilon 0.100, total_reward -0.8544459524490952, step 102641
ep 3202, a_n 16, epsilon 0.000, total_reward 229.955623427381, step 102657
ep 3203, a_n 19, epsilon 0.000, total_reward 161.40359632547577, step 102676
ep 3204, a_n 100, epsilon 0.000, total_reward -20.39708358604903, step 102776
ep 3205, a_n 100, epsilon 0.000, total_reward 19.49288510702265, step 102876
ep 3206, a_n 20, epsilon 0.000, total_reward 122.78328107099149, step 102896
ep 3207, a_n 27, epsilon 0.100, total_reward 74.70645443509498, step 102923
ep 3208, a_n 17, epsilon 0.000, total_reward 171.86356774777158, step 102940
ep 3209, a_n 15, epsilon 0.100, total_reward 242.2378503005828, step 102955
ep 3210, a_n 16, epsilon 0.100, total_reward 192.08037300175022, step 102971
ep 3211, a_n 100, epsilon 0.100, total_reward -22.783387190401637, step 103071
ep 3212, a_n 24, epsilon 0.100, total_reward 90.93271114789385, step 103095
ep 3213, a_n 23, epsilon 0.000, total_reward 110.06511518317845, step 103118
ep 3214, a_n 55, epsilon 0.100, total_reward -30.33605652261903, step 103173
ep 3215, a_n 54, epsilon 0.000, total_reward -26.300041027374764, step 103227
ep 3216, a_n 27, epsilon 0.100, total_reward 44.682043911837326, step 103254
ep 3217, a_n 60, epsilon 0.100, total_reward -15.39052295613046, step 103314
ep 3218, a_n 17, epsilon 0.100, total_reward 192.12520564493758, step 103331
ep 3219, a_n 45, epsilon 0.000, total_reward 5.078115848942675, step 103376
ep 3220, a_n 14, epsilon 0.000, total_reward 234.31331319114295, step 103390
ep 3221, a_n 60, epsilon 0.000, total_reward 4.695544957035133, step 103450
ep 3222, a_n 100, epsilon 0.000, total_reward -30.750525580191727, step 103550
ep 3223, a_n 42, epsilon 0.100, total_reward 27.942538315907882, step 103592
ep 3224, a_n 54, epsilon 0.000, total_reward -29.318775589332056, step 103646
ep 3225, a_n 100, epsilon 0.000, total_reward -4.006244350429462, step 103746
ep 3226, a_n 15, epsilon 0.100, total_reward 253.19737227428587, step 103761
ep 3227, a_n 23, epsilon 0.100, total_reward 77.36319660739136, step 103784
ep 3228, a_n 15, epsilon 0.000, total_reward 210.05757170882583, step 103799
ep 3229, a_n 37, epsilon 0.000, total_reward 30.01463702038796, step 103836
ep 3230, a_n 21, epsilon 0.000, total_reward 103.21188155808564, step 103857
ep 3231, a_n 29, epsilon 0.000, total_reward 37.517611525035946, step 103886
ep 3232, a_n 100, epsilon 0.000, total_reward -30.27431498841113, step 103986
ep 3233, a_n 18, epsilon 0.100, total_reward 212.10454583639896, step 104004
ep 3234, a_n 16, epsilon 0.000, total_reward 192.52539334336646, step 104020
ep 3235, a_n 17, epsilon 0.000, total_reward 171.88049292255175, step 104037
ep 3236, a_n 49, epsilon 0.000, total_reward -21.829833819418305, step 104086
ep 3237, a_n 42, epsilon 0.000, total_reward -11.232335633820686, step 104128
ep 3238, a_n 18, epsilon 0.000, total_reward 150.00827400669547, step 104146
ep 3239, a_n 21, epsilon 0.000, total_reward 103.88662142095863, step 104167
ep 3240, a_n 100, epsilon 0.000, total_reward -29.444625575813262, step 104267
ep 3241, a_n 19, epsilon 0.000, total_reward 165.7131072824712, step 104286
ep 3242, a_n 53, epsilon 0.000, total_reward -18.646151311155975, step 104339
ep 3243, a_n 17, epsilon 0.000, total_reward 169.52941026761673, step 104356
ep 3244, a_n 20, epsilon 0.000, total_reward 143.11814475121628, step 104376
ep 3245, a_n 35, epsilon 0.100, total_reward 0.8751631437896599, step 104411
ep 3246, a_n 38, epsilon 0.000, total_reward 19.560924075593576, step 104449
ep 3247, a_n 35, epsilon 0.100, total_reward 13.131447272869064, step 104484
ep 3248, a_n 100, epsilon 0.100, total_reward -22.097673958252635, step 104584
ep 3249, a_n 19, epsilon 0.100, total_reward 165.0705199727386, step 104603
ep 3250, a_n 29, epsilon 0.100, total_reward 28.364382006708546, step 104632
ep 3251, a_n 70, epsilon 0.100, total_reward 8.193245191355398, step 104702
ep 3252, a_n 16, epsilon 0.000, total_reward 212.10049030636648, step 104718
ep 3253, a_n 25, epsilon 0.100, total_reward 88.19400184580086, step 104743
ep 3254, a_n 19, epsilon 0.100, total_reward 134.80634763065896, step 104762
ep 3255, a_n 21, epsilon 0.100, total_reward 104.27542978921325, step 104783
ep 3256, a_n 24, epsilon 0.000, total_reward 65.61365132587295, step 104807
ep 3257, a_n 18, epsilon 0.100, total_reward 178.76998172218214, step 104825
ep 3258, a_n 98, epsilon 0.100, total_reward -27.663653823321237, step 104923
ep 3259, a_n 31, epsilon 0.100, total_reward 46.087773626261956, step 104954
ep 3260, a_n 36, epsilon 0.000, total_reward 4.284548488053556, step 104990
ep 3261, a_n 90, epsilon 0.000, total_reward 1.6063535466295242, step 105080
ep 3262, a_n 24, epsilon 0.100, total_reward 66.8141681849316, step 105104
ep 3263, a_n 28, epsilon 0.100, total_reward 34.29241048256348, step 105132
ep 3264, a_n 23, epsilon 0.100, total_reward 75.98599611971525, step 105155
ep 3265, a_n 24, epsilon 0.000, total_reward 64.88748751272885, step 105179
ep 3266, a_n 22, epsilon 0.100, total_reward 116.46244544858799, step 105201
ep 3267, a_n 75, epsilon 0.000, total_reward -16.550099003355324, step 105276
ep 3268, a_n 36, epsilon 0.100, total_reward -4.035750197075007, step 105312
ep 3269, a_n 17, epsilon 0.000, total_reward 170.5849693262598, step 105329
ep 3270, a_n 22, epsilon 0.100, total_reward 91.00088948721788, step 105351
ep 3271, a_n 21, epsilon 0.100, total_reward 125.5040997500875, step 105372
ep 3272, a_n 51, epsilon 0.100, total_reward 4.712033029081675, step 105423
ep 3273, a_n 18, epsilon 0.100, total_reward 150.8734819151958, step 105441
ep 3274, a_n 18, epsilon 0.000, total_reward 150.9659732572006, step 105459
ep 3275, a_n 15, epsilon 0.100, total_reward 215.7578415367829, step 105474
ep 3276, a_n 34, epsilon 0.000, total_reward 11.037336617580323, step 105508
ep 3277, a_n 32, epsilon 0.000, total_reward 13.106967630808576, step 105540
ep 3278, a_n 15, epsilon 0.100, total_reward 214.2106360097951, step 105555
ep 3279, a_n 23, epsilon 0.000, total_reward 81.72161339593875, step 105578
ep 3280, a_n 22, epsilon 0.000, total_reward 90.44627807244945, step 105600
ep 3281, a_n 34, epsilon 0.100, total_reward 33.38876073501144, step 105634
ep 3282, a_n 43, epsilon 0.000, total_reward -13.593770847894397, step 105677
ep 3283, a_n 30, epsilon 0.000, total_reward 27.02131951869172, step 105707
ep 3284, a_n 41, epsilon 0.000, total_reward -6.0277089204872425, step 105748
ep 3285, a_n 33, epsilon 0.100, total_reward 36.307920780157694, step 105781
ep 3286, a_n 61, epsilon 0.100, total_reward -25.710770010712903, step 105842
ep 3287, a_n 20, epsilon 0.100, total_reward 119.04131800824788, step 105862
ep 3288, a_n 35, epsilon 0.000, total_reward 4.513023936927045, step 105897
ep 3289, a_n 21, epsilon 0.000, total_reward 106.46672428800174, step 105918
ep 3290, a_n 17, epsilon 0.100, total_reward 169.50937333866995, step 105935
ep 3291, a_n 18, epsilon 0.100, total_reward 153.56479053899136, step 105953
ep 3292, a_n 100, epsilon 0.100, total_reward -33.97031262248216, step 106053
ep 3293, a_n 35, epsilon 0.000, total_reward 38.21087504842375, step 106088
ep 3294, a_n 36, epsilon 0.100, total_reward 1.3284200844463818, step 106124
ep 3295, a_n 26, epsilon 0.000, total_reward 76.5134364656615, step 106150
ep 3296, a_n 25, epsilon 0.100, total_reward 56.53307504049512, step 106175
ep 3297, a_n 20, epsilon 0.100, total_reward 118.11767455899675, step 106195
ep 3298, a_n 17, epsilon 0.100, total_reward 170.2404677023897, step 106212
ep 3299, a_n 21, epsilon 0.100, total_reward 102.74894788710446, step 106233
